timestamp,fixed_col,username,tweet,hour,minute,tweet_length,word_count,mention_count,url_count,hac_cluster_tentative
Sat May 30 13:18:01 PDT 2009,NO_QUERY,redtogray,Just tye dyed a bed sheet for my history project! Hope it turns out well!! By back hurts now ,13,18,93,19,0,0,1
Sun Jun 07 05:46:20 PDT 2009,NO_QUERY,ChloeDallanegra,why is noody tweeting today  im really bored. someone make this exciting!!,5,46,74,12,0,0,1
Sun May 17 02:36:03 PDT 2009,NO_QUERY,adenstonexxx,@FabScoutHoward how did your birthday turn out?? ,2,36,49,7,1,0,2
Tue Jun 23 09:40:03 PDT 2009,NO_QUERY,angel9293,@PerezHilton OMG perez are you okay?? xoxo  i heard wut happened Will i am has got some issues if he doesnt like you &lt;333 feel better! xo,9,40,140,28,1,0,2
Wed Jun 17 15:29:27 PDT 2009,NO_QUERY,tjs11394,"studying but im so not going pass hayes test, rain tomorrow ",15,29,60,11,0,0,1
Sun May 31 08:21:34 PDT 2009,NO_QUERY,maandt,Day 3 and my ateneo class #yahoogroup is still lost in outer space.  No reply from #yahoo tech support...........seething ,8,21,122,20,0,0,1
Mon Jun 01 22:06:39 PDT 2009,NO_QUERY,Supremacii,@yahyan why are you ignorin' my calls and then you put your phone on busy I thought we were goin' to talk on the phone? ,22,6,120,25,1,0,2
Mon Jun 01 17:19:23 PDT 2009,NO_QUERY,heyximcaitlin,i should really be doing my homework/studying ,17,19,46,8,0,0,1
Sun Apr 19 02:11:41 PDT 2009,NO_QUERY,tworooms,@Hipchick999 it isn't. ,2,11,23,4,1,0,2
Fri May 29 07:45:38 PDT 2009,NO_QUERY,luigimasi,urgh there's a power cut!! ,7,45,27,6,0,0,1
Mon Jun 01 13:19:40 PDT 2009,NO_QUERY,zaza_lt,No hot water at home from today until June 5th. I hate it ,13,19,58,13,0,0,1
Mon Apr 20 02:58:43 PDT 2009,NO_QUERY,ooffoo,@jemimakiss most welcome  Brighton is such a lovely town...,2,58,59,9,1,0,2
Sun Apr 19 00:17:12 PDT 2009,NO_QUERY,pikicavelika,"The day after cooking lunch and dinner for 38 people: &quot;I'm alive, I'm alive!&quot; But with painfull back and right hand. But without burns! ",0,17,146,28,0,0,1
Sat Jun 06 08:25:37 PDT 2009,NO_QUERY,DeadlyElegance,Working on gov project! ,8,25,24,4,0,0,1
Mon Jun 15 23:45:15 PDT 2009,NO_QUERY,PeanutButler,"Damn, my pooch and I missed out on Woofstock ",23,45,45,9,0,0,1
Mon Apr 20 00:18:19 PDT 2009,NO_QUERY,Dorden,Is back at work and needs more sleep  pants status: stolen o_0,0,18,62,12,0,0,1
Sun May 10 05:52:49 PDT 2009,NO_QUERY,MoiraJonas,"Nick,are you angry with me??????????? ",5,52,38,6,0,0,1
Sun May 31 17:45:34 PDT 2009,NO_QUERY,chillspapa,"Omg I've been on my sidekick for almost 5 hours straight, I mean its sunday &amp; there's nothing to do ",17,45,104,22,0,0,1
Fri May 22 06:21:07 PDT 2009,NO_QUERY,sherilynmay,Im sooo excited about our fishing trip tomorrow! Is going to be so much fun!!! ,6,21,79,15,0,0,1
Wed Jun 24 21:17:19 PDT 2009,NO_QUERY,VileHeart,I feel bloated and fat  but whatever I still look good.,21,17,55,11,0,0,1
Mon Jun 01 06:31:35 PDT 2009,NO_QUERY,Bxchulodr,@DZalez yay and today is my long day meaning..i go to fam and shyt after work ,6,31,78,17,1,0,2
Sun May 03 05:48:39 PDT 2009,NO_QUERY,AnaRC,"@euphorialuv Thank you! when I'll feel tired, I'll think of you  it should have some relaxing effects on me! LOL",5,48,112,22,1,0,2
Sat May 30 10:53:11 PDT 2009,NO_QUERY,dodoolove,just wake up....going to clean up the pooo from nobi on ???  BAD BAD BAD NoBI!,10,53,78,16,0,0,1
Sun May 17 06:22:07 PDT 2009,NO_QUERY,GeekyWhiteGuy,@jennieofcourse HaHa....so funny I forgot to laugh!  ,6,22,53,8,1,0,2
Sat Jun 20 05:50:35 PDT 2009,NO_QUERY,mommaof3girls,couldn't sleep last night and now it's time for work ,5,50,53,12,0,0,1
Tue Jun 23 10:05:19 PDT 2009,NO_QUERY,LegallyChelsie,i wish denis was here so he could hang out...stupid ocean between us ,10,5,69,14,0,0,1
Wed Jun 24 21:17:18 PDT 2009,NO_QUERY,machpe,My head is sunburned. ,21,17,22,4,0,0,1
Tue Jun 16 17:31:39 PDT 2009,NO_QUERY,othblogchat,traffic on the website is dwn... BIG time... we ranged about 500-800 daily when we 1st started now we have like 120-300 a day ,17,31,126,26,0,0,1
Tue Jun 16 12:23:03 PDT 2009,NO_QUERY,LOOKitsLAUREN,@PerfectSnack I don't know what glutamine is.  But he just said NO MORE supplements period.  I had a little tachycardia episode last week ,12,23,138,24,1,0,2
Sun May 17 00:00:20 PDT 2009,NO_QUERY,OscarDelaHopia,@ginoboi yey! thanks for playing the request.. must read you blog now ,0,0,70,12,1,0,2
Tue Jun 02 03:21:43 PDT 2009,NO_QUERY,Tri5tan,The bluescreen of death ,3,21,24,4,0,0,1
Thu Jun 18 13:49:07 PDT 2009,NO_QUERY,newz2000,@dobey @laserjock - read it on google news a while back. Can't find the link now.  Supposedly it helps though.,13,49,110,20,2,0,0
Thu May 14 02:17:02 PDT 2009,NO_QUERY,emmavescence,Had tube drama and was a bit late and therefore denied breakfast  Could no longer think straight and begged to be allowed to eat cereal!,2,17,136,25,0,0,1
Sat Apr 18 22:07:24 PDT 2009,NO_QUERY,giggles0313,fabulous saturday night!!! how lucky am i...incredible weekend ,22,7,63,9,0,0,1
Wed Jun 03 05:11:38 PDT 2009,NO_QUERY,KaralynHOPE,I feel like I'm going to puke. Sometims I hate my meds ,5,11,55,13,0,0,1
Sun May 17 07:01:12 PDT 2009,NO_QUERY,prateekgupta,@Reema226 Yeah read that  I am afraid all you @fraands are going to disown me very soon ,7,1,88,17,2,0,0
Mon May 04 00:32:46 PDT 2009,NO_QUERY,K_Z_R,"@theblackbug I realized that I think 4 weeks into college, welcome to the otherside ",0,32,84,14,1,0,2
Sun May 31 19:35:48 PDT 2009,NO_QUERY,jswo,"@joeyTWOwheels I was reading on the sofa, and he jumped onto the coffee table to get near me. Candle on coffee table. He got too close. ",19,35,136,26,1,0,2
Mon Jun 01 02:00:58 PDT 2009,NO_QUERY,peregrinari7,@kaybee007  I only just saw your update!  Damn it!  I had really bad luck with my shots of smart light - rain never helps. ,2,0,123,23,1,0,2
Fri Jun 19 04:55:56 PDT 2009,NO_QUERY,freeman1993,I miss my laptop  iPhone can't load many things,4,55,47,10,0,0,1
Fri May 22 01:00:11 PDT 2009,NO_QUERY,Justdoiitxx,@tjdgafplz ugh fml at what Taylor swift just posted ,1,0,52,9,1,0,2
Tue Apr 07 02:19:21 PDT 2009,NO_QUERY,rayschippers,"checking out virtual box, looks quite nice ",2,19,43,7,0,0,1
Sat Jun 06 08:34:51 PDT 2009,NO_QUERY,dowrac13,dawn and flo (&lt;3) arent going...thats too badd ,8,34,50,10,0,0,1
Thu Jun 25 06:17:30 PDT 2009,NO_QUERY,Temptationcoil,They killed off Santina....  ,6,17,29,4,0,0,1
Sun May 17 00:07:45 PDT 2009,NO_QUERY,HOT_CHICK123,NM um so bored and i just got dumped my my boy friend  i wish he didnt coz i still really like him,0,7,98,23,0,0,1
Tue Apr 07 07:14:11 PDT 2009,NO_QUERY,dfotrain,"misses having a roommate that would go get ice cream or go to the store in the middle of the night. kuhn, that means you. ",7,14,122,25,0,0,1
Sat May 16 20:13:55 PDT 2009,NO_QUERY,acrevans,don't think i can play tennis tomorrow   i'm not getting ur tweets on my crackberry???,20,13,86,17,0,0,1
Tue Apr 07 00:38:26 PDT 2009,NO_QUERY,mOtleYkatiE,"good morning...still at miris house, but today i will be alone again...so my best friend give me a call ",0,38,104,21,0,0,1
Sat May 16 19:53:57 PDT 2009,NO_QUERY,jodipicoult,@miccee gay rights and what it means to be a family ,19,53,52,11,1,0,2
Sun Jun 07 12:56:44 PDT 2009,NO_QUERY,Djmove,I hate being sick on top of what else is going on life sucks so bad right now ,12,56,78,18,0,0,1
Tue Apr 07 07:14:09 PDT 2009,NO_QUERY,bondless,"Getting ready to go out with Jolie... and being a girl, since I have nothing pretty to wear. I mean, I do, but I'm just being fickle. ",7,14,134,28,0,0,1
Mon Jun 01 18:03:18 PDT 2009,NO_QUERY,dannorris,This is quite possibly the slowest hotel internet connection I've ever used. Downloads will have to wait I guess. ,18,3,114,20,0,0,1
Sat Jun 20 18:44:39 PDT 2009,NO_QUERY,MusicxLover,@prophetcrw i do. But i cant ,18,44,29,6,1,0,2
Wed Jun 17 15:21:27 PDT 2009,NO_QUERY,samanthayo,my ipod is dead. my ipod is deaaaaad. ,15,21,38,8,0,0,1
Wed Jun 17 19:59:59 PDT 2009,NO_QUERY,kara107,hey again been at camp... all day!! funness!! gtg ,19,59,50,9,0,0,1
Mon Apr 06 22:32:38 PDT 2009,NO_QUERY,Jana1976,"@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,sheï¿½s not well ",22,32,114,23,1,0,2
Sat Jun 06 23:26:03 PDT 2009,NO_QUERY,RubicappuciinO,@vickytcobra i miss you my Cappucino ,23,26,37,6,1,0,2
Fri May 01 21:41:04 PDT 2009,NO_QUERY,steffy213,no one is in the chat. TOTALLY expected ,21,41,40,8,0,0,1
Sun Jun 07 08:13:18 PDT 2009,NO_QUERY,DaveC15,"@MegRyan6 that is true, however, father would not be happy with me taking the car probably, seeing it as I do not have my own car anymore ",8,13,138,27,1,0,2
Sun May 17 10:53:08 PDT 2009,NO_QUERY,macbookair15,Back! from Starbucks and back from some stores as well! ,10,53,56,10,0,0,1
Sat May 09 19:00:57 PDT 2009,NO_QUERY,Etown_Jenn,Grad present photos on facebook ,19,0,32,5,0,0,1
Mon Jun 15 22:38:12 PDT 2009,NO_QUERY,MashyMashMash,@emilykatekate hows sims? Hope in rl he doesnt die  id b sad,22,38,60,12,1,0,2
Sat Apr 18 13:24:26 PDT 2009,NO_QUERY,loveorsympathy,@thisisnotphebe yeah me too  ipswich is going to be aammaazziinngg,13,24,66,10,1,0,2
Fri Jun 19 01:29:56 PDT 2009,NO_QUERY,adammpanda,REALLY tired this morning even though i had an early night last night! and my nose hurts too  urghh feel abit crap xo,1,29,117,23,0,0,1
Fri Jun 05 18:43:19 PDT 2009,NO_QUERY,howlingeverett,"@paranoidrdragon I know, but I saw the trailer and was suitably unimpressed. I think Telltale will ruin it, sadly ",18,43,114,19,1,0,2
Wed Jun 03 03:20:37 PDT 2009,NO_QUERY,melodysong,@akumalaysian My tummy just rumbled thinking about them ,3,20,56,8,1,0,2
Tue May 26 21:56:30 PDT 2009,NO_QUERY,starzabove,@jillzzzy bummer   Hope you are both on the mend!,21,56,49,9,1,0,2
Fri Jun 19 09:43:08 PDT 2009,NO_QUERY,leesa20,"@frankblas ...haha, me too.  Great ",9,43,35,5,1,0,2
Sat May 02 07:07:44 PDT 2009,NO_QUERY,suzeehouse,Cooking cinnamon rolls to see if that won't get my husband out of bed this morning!  ,7,7,85,17,0,0,1
Sat Jun 06 23:45:22 PDT 2009,NO_QUERY,kickthehobbit,"Saw UP; it made me miss Zed. Supposed to bake bread tomorrow; also should be marching for PP at PRIDE. w00t? I guess. Tired, legs hurt. ",23,45,136,26,0,0,1
Sun May 03 21:21:55 PDT 2009,NO_QUERY,drummerg217,At least I have lunch for tomorrow now! And it's not soup!! ,21,21,60,13,0,0,1
Sun May 31 23:56:29 PDT 2009,NO_QUERY,chumbowski,blue again.. it's monday ,23,56,25,5,0,0,1
Thu Jun 18 13:07:39 PDT 2009,NO_QUERY,metricjulie,@amandafortier with the rain it just looks bad though  i'm not as hot as i wanted to be on for my #girlcrush,13,7,108,23,1,0,2
Sun May 17 00:50:09 PDT 2009,NO_QUERY,MrBijou,watching daft punk intersella 5555 right now and still having a couple of drinks. ,0,50,82,14,0,0,1
Sat May 30 09:25:38 PDT 2009,NO_QUERY,danniezeitgeist,@sarahsss  just like i doubt i'll find my cell phone since i have to leave soon,9,25,79,17,1,0,2
Sun May 03 08:31:09 PDT 2009,NO_QUERY,PoynterJones,"@autumnconfusion OMG!!!  You are so lucky O_O Waooww.  What do you expect, with his big hands ;) muahahhaaar *Winkwink*",8,31,119,18,1,0,2
Sun Apr 19 08:14:43 PDT 2009,NO_QUERY,freyjab,is going out jogging !! ,8,14,24,4,0,0,1
Sun May 31 11:03:22 PDT 2009,NO_QUERY,LadyElena,can't find my moleskine  should have bought the red* one!,11,3,57,11,0,0,1
Mon May 04 06:54:15 PDT 2009,NO_QUERY,radiodeea,@kristofer93 hehehe pui foto? Ai ascultat top-ul ? a stat Bogdan la &quot;butoane&quot; este in training ,6,54,105,18,1,0,2
Thu Jun 18 05:55:11 PDT 2009,NO_QUERY,apolozoff,Checked ATT's site &amp; I'm not eligible for 3GS upgrade until March 2010  @least wifey can upgrade in August #fb,5,55,114,22,1,0,2
Sat May 30 03:47:02 PDT 2009,NO_QUERY,pelenka,trying to get some space out of my hard disk as i only got 200mb left ,3,47,70,16,0,0,1
Mon Apr 20 02:43:35 PDT 2009,NO_QUERY,ofishial,@hodgy13 lol was just thinking the same thing. the remotes so far away though ,2,43,78,14,1,0,2
Sat Jun 20 10:29:08 PDT 2009,NO_QUERY,MrBrockman,"Oh man, that hurt! 20km in 2:03... I think I tried to push it too hard after the 1/2 marathon... Now I feel pain ",10,29,113,26,0,0,1
Thu Jun 18 16:12:46 PDT 2009,NO_QUERY,mykel12,I missed the sound of my nails on my keyboard today. Kinda ished I hadn't trimmed them last night. ,16,12,99,20,0,0,1
Thu Jun 18 03:34:16 PDT 2009,NO_QUERY,AfricanShea,I finally found iPod headphones that are meant for apple. they're madddd loud. 2 days ,3,34,86,16,0,0,1
Mon May 18 01:47:22 PDT 2009,NO_QUERY,psychodwarf,"@TABItarot A book on Shamanism is teetering at the top. First read it years ago, now dipping back in when I get the time ",1,47,121,24,1,0,2
Sun May 31 07:53:54 PDT 2009,NO_QUERY,Michelenergy,@black_list is getting ready to go to a wedding but it's not her wedding!  ,7,53,75,15,1,0,2
Thu Jun 18 19:56:37 PDT 2009,NO_QUERY,cesarmolina,damn i didnt make first truck ,19,56,30,6,0,0,1
Wed Jun 17 21:26:52 PDT 2009,NO_QUERY,chaz81,@joeymcintyre too cute joe It 5am I am up with my nephew he is the about the same age as griffin he teething and can't sleep  got up at 3,21,26,137,31,1,0,2
Thu Jun 25 09:38:47 PDT 2009,NO_QUERY,xtiine,Disneyland blockout days suck ,9,38,30,4,0,0,1
Sun May 31 12:44:35 PDT 2009,NO_QUERY,MusicISmyLOVER,At sears with family so my brother can find a grad suit. No reception here either ,12,44,82,16,0,0,1
Thu May 14 07:33:26 PDT 2009,NO_QUERY,Mandyk08,following astro_mike while he's fixing the Huble.  Neat!  ,7,33,58,9,0,0,1
Sun Apr 19 12:31:14 PDT 2009,NO_QUERY,Melamachinko,"@ejayrandolph oh, ejay.. u just wait til I get ridda this kick.. u aint seen NOTHIN yet! ",12,31,89,17,1,0,2
Sun Apr 19 01:05:23 PDT 2009,NO_QUERY,PrincessRoxie,I want 2 talk 2 my love 2night but it looks like I'm not going 2 get 2 :'( ,1,5,75,19,0,0,1
Mon Jun 01 10:24:05 PDT 2009,NO_QUERY,nainaa,i feel like puking ,10,24,19,4,0,0,1
Sun May 31 13:06:46 PDT 2009,NO_QUERY,kristine_ann,Aww the sun is gone. ,13,6,21,5,0,0,1
Sun May 31 11:45:34 PDT 2009,NO_QUERY,debramichelle,"stuck at work, wishing I was enjoying the day ",11,45,46,9,0,0,1
Sun May 03 22:57:04 PDT 2009,NO_QUERY,sarannmr,"For the first time, Linux kernel failed me ( b44 driver problem ).  Found a patch though. ",22,57,90,15,0,0,1
Sat May 16 20:29:21 PDT 2009,NO_QUERY,ppprmintpatty,"Yes Dara, I am watching TV and falling asleep already....   Thanks for a nice time yet again!",20,29,93,17,0,0,1
Sat May 30 02:49:51 PDT 2009,NO_QUERY,_magda_lena_,@normaerin Biggie! I wish you came out to our convention! Poo ,2,49,62,11,1,0,2
Mon Jun 15 00:01:24 PDT 2009,NO_QUERY,ChibiKaiju,Hates cleaning ,0,1,15,2,0,0,1
Fri May 29 10:41:59 PDT 2009,NO_QUERY,Sheardesigns,My moms calling hospice 4 great gpa  its only a matter of time only God knows.,10,41,78,16,0,0,1
Sun Apr 19 07:19:33 PDT 2009,NO_QUERY,midnight_hearts,surfing the web ,7,19,16,3,0,0,1
Tue Apr 07 00:00:49 PDT 2009,NO_QUERY,supclayyy,"really now, time for sleep.  dreaming of my city, more tattoos, and other great things.  waking up to early morning sociology ",0,0,126,21,0,0,1
Fri Jun 19 07:56:10 PDT 2009,NO_QUERY,bitchville,Follow Friday @FreshmensAlley he took my sunglasses  give them back to me!!,7,56,75,12,1,0,2
Sat Apr 18 22:32:17 PDT 2009,NO_QUERY,aleskywalker,Yes!! @Shan223 @nick_carter didnt give me a shout out for my POOH joke!  .. *waits*,22,32,83,14,2,0,0
Sat Jun 06 07:21:27 PDT 2009,NO_QUERY,AlisonPaige08,At work. And so tired. Didnt sleep a bit last night ,7,21,52,11,0,0,1
Mon Jun 01 20:10:03 PDT 2009,NO_QUERY,Loisfxckinhot,Uugh ii jus ate 3 slices of pizza..I feel fat  I feel liiike (Thrown it ï ;(,20,10,78,17,0,0,1
Mon Apr 06 22:48:18 PDT 2009,NO_QUERY,shiggz,@everyone if im following u. . .its mandatory u follow me ,22,48,58,10,1,0,2
Sat May 30 16:34:47 PDT 2009,NO_QUERY,MolliBwelder,workin. tryin to find jesse mccartney tickets but all cities are all to far.  come to charlotte nc!,16,34,99,18,0,0,1
Fri May 29 13:09:58 PDT 2009,NO_QUERY,zubinsaxena,I have an IQ of 136 only.. :O ,13,9,30,8,0,0,1
Mon Jun 15 21:58:07 PDT 2009,NO_QUERY,EntreHive,Why don't ppl like participating in simple contests to win free stuff? Do I need to increase the value of the prize? 3Gs not in budget. ,21,58,136,27,0,0,1
Sun May 31 11:40:57 PDT 2009,NO_QUERY,abbychang,"When i shop, i really do drop  hahaha i have never met a shopaholic malee before!!!",11,40,83,16,0,0,1
Sun May 31 12:23:43 PDT 2009,NO_QUERY,bbrooke,"@cardhousedream i love that song, it's so sad though ",12,23,53,10,1,0,2
Sun May 03 16:44:12 PDT 2009,NO_QUERY,paul_steele,"@atomicpoet hi there, great links and info as usual, keep up good work ",16,44,71,13,1,0,2
Sun May 10 03:33:10 PDT 2009,NO_QUERY,rumplesEs,"@nicolejacinto Ahh, your baby is so cute! Happy Mother's Day! ",3,33,62,11,1,0,2
Fri Jun 05 12:00:57 PDT 2009,NO_QUERY,carlotta_grace,ugh!.. try to sleep early.. need to change my sleeping pattern... ,12,0,66,11,0,0,1
Sun May 31 15:09:08 PDT 2009,NO_QUERY,iminditch,"reeeeally not looking forward to tomorrow, 2 exams to fail    no lunch / break . aaaaaaaaaahhhhhhhhhhhh",15,9,103,14,0,0,1
Sat Jun 06 01:49:39 PDT 2009,NO_QUERY,srijithv,Got my passport in a wet cover! Thank god .. Passport was dry.. Why cant postmen be more responsible? ,1,49,102,18,0,0,1
Tue Jun 02 05:45:39 PDT 2009,NO_QUERY,xphilter,I downloaded top 40 UK tracks to see if pop was doing better across the pond.  So far 4/4 use autotune ,5,45,103,22,0,0,1
Sat May 09 21:26:42 PDT 2009,NO_QUERY,blaize_of_fyre,@jtimberlake TY sweetheart ,21,26,27,3,1,0,2
Fri May 22 04:42:09 PDT 2009,NO_QUERY,WhattaWoman,Do you write an online serialized novel? Have one to recommend? DM me for a quick interview ,4,42,92,17,0,0,1
Mon Apr 20 03:27:00 PDT 2009,NO_QUERY,paulbeattie,iPod earbuds get so dirty ,3,27,26,5,0,0,1
Thu Jun 18 06:29:37 PDT 2009,NO_QUERY,KennedyJamesFL,this room-service food is kinda blegh. the scrambled eggs are too soft ,6,29,71,13,0,0,1
Sun May 17 11:59:53 PDT 2009,NO_QUERY,sunshinebliss,some jerkface put a wad of gum on our door handle! ,11,59,51,11,0,0,1
Mon Jun 01 16:32:44 PDT 2009,NO_QUERY,thaddeus,"The problem with USB peripherals is when you have so many of them, you have a tangled mess of cords. It almost seems unavoidable ",16,32,129,24,0,0,1
Sun May 17 10:50:20 PDT 2009,NO_QUERY,Hmarie72,my phone is broken ,10,50,19,4,0,0,1
Thu Jun 18 06:14:16 PDT 2009,NO_QUERY,ainsnie,define bored.  ugh.,6,14,19,3,0,0,1
Mon Jun 22 12:16:16 PDT 2009,NO_QUERY,joohnnnyboy,"I losttt all my contactssss..   Sooo if u guyss cann please,   Try to text me your number  agenn somehoww..  ",12,16,109,19,0,0,1
Sun May 31 23:22:49 PDT 2009,NO_QUERY,bortflancrest,@amoir Awww... I thought my son was rather cute  ,23,22,49,9,1,0,2
Sun May 17 21:03:21 PDT 2009,NO_QUERY,thebmc,@julia72 I'll credit you for me tweeting since you were the first person to break it down for me. Cheers. ,21,3,106,21,1,0,2
Sun Jun 21 04:05:05 PDT 2009,NO_QUERY,Qisthi,Miss my room ,4,5,13,3,0,0,1
Sat Jun 20 16:37:53 PDT 2009,NO_QUERY,lemonliz20,HBO doesn't post full episodes  someone wanna record new true blood for me? xD,16,37,78,15,0,0,1
Mon May 18 01:58:26 PDT 2009,NO_QUERY,duthiega,well the fact that I'm redundant has finally sunk in today. So today will be spent hunting for a new job. Not a nice feeling ,1,58,125,26,0,0,1
Tue Apr 07 01:43:58 PDT 2009,NO_QUERY,TriciaSeverino,just baked cookies BY MYSELF!!! ,1,43,32,5,0,0,1
Fri May 22 03:31:58 PDT 2009,NO_QUERY,purplefae,@BastetAsshur I love that song ,3,31,31,5,1,0,2
Mon May 18 01:49:27 PDT 2009,NO_QUERY,petercarbonaro,pacha was great.... and no it s not the club ,1,49,45,10,0,0,1
Sat May 30 21:21:59 PDT 2009,NO_QUERY,girlapparatus,doesnt like seeing animals in cages ,21,21,36,6,0,0,1
Fri May 29 21:45:27 PDT 2009,NO_QUERY,apecakez,"when I relax my face, I look angry ",21,45,35,8,0,0,1
Fri May 22 06:16:59 PDT 2009,NO_QUERY,JalynnRussell,Off to go train....I have a tummy ache ,6,16,39,9,0,0,1
Mon Jun 01 05:03:43 PDT 2009,NO_QUERY,xRMO,back in sunny glasgow...what a bore. got ironing to do and the weather is gorgeous. dont feel well. what a dayyyyy!  x,5,3,118,23,0,0,1
Sun Jun 21 09:22:49 PDT 2009,NO_QUERY,nicolejeanne,I wish there was a way to make it all go away ,9,22,46,12,0,0,1
Sun Jun 07 11:38:16 PDT 2009,NO_QUERY,haydeenyy,Ah I DON'T KNOW WHAT TO DO! ,11,38,28,8,0,0,1
Sun May 17 05:01:59 PDT 2009,NO_QUERY,CocaBeenSlinky,@IvyBean104 glad you're enjoying it I certainly am! ,5,1,52,9,1,0,2
Fri Jun 19 00:05:42 PDT 2009,NO_QUERY,clarasdiary,@demiswissfan true...  there were just way too few people signed up - 27! not enough BY FAR! but there's still gona be the movie though...,0,5,138,25,1,0,2
